DeliveryID,Date,HubID,VehicleID,DriverID,CustomerID,PackageCategory,DistanceKm,WeightKg,PromisedHours,ActualHours,Status,FailureReason,FuelCost,DeliveryCost,Revenue,CustomerRating
7378,2024-09-15,1,12,7,927,Mebel/İri həcmli,12.3,17.62,48,23.2,Vaxtında,,1.6,10.95,22.07,5.0
7379,2024-09-30,1,2,10,363,Kosmetika,12.4,31.59,24,8.1,Vaxtında,,0.43,6.49,14.77,5.0
7380,2023-01-21,1,1,17,521,Geyim,15.1,9.81,48,18.1,Vaxtında,,1.96,12.82,23.85,4.3
7381,2024-10-20,3,28,46,798,Geyim,9.2,5.68,24,14.5,Vaxtında,,0.83,6.43,13.15,5.0
7382,2024-08-23,2,15,23,519,Elektronika,8.7,12.87,48,45.3,Vaxtında,,0.3,4.63,10.77,4.8
7383,2025-03-25,1,9,15,930,Geyim,14.1,6.82,24,13.7,Vaxtında,,0.49,6.34,15.31,4.6
7384,2023-07-22,2,18,19,971,Elektronika,15.9,3.41,24,35.8,Gecikmiş,,1.43,10.05,20.5,3.0
7385,2024-02-21,4,42,58,1327,Qida,12.5,3.96,48,31.8,Vaxtında,,2.75,15.07,30.61,4.2
7386,2024-02-20,5,50,59,979,Sənəd,14.0,5.9,24,21.5,Vaxtında,,1.26,9.08,18.4,5.0
7387,2024-03-23,3,26,41,902,Geyim,17.4,4.32,24,17.7,Vaxtında,,1.57,10.9,24.01,4.5
7388,2024-05-26,4,39,49,460,Elektronika,13.5,3.53,24,6.4,Vaxtında,,0.47,6.03,12.51,4.6
7389,2023-03-26,2,21,32,156,Kosmetika,2.3,3.97,24,18.2,Uğursuz,Vaxt pəncərəsi buraxıldı,0.08,2.12,1.02,
7390,2023-06-16,3,30,46,1056,Mebel/İri həcmli,7.6,4.32,48,28.7,Vaxtında,,0.99,7.03,15.61,3.1
7391,2024-01-19,4,36,50,905,Sənəd,6.8,15.26,48,39.5,Vaxtında,,0.24,4.04,10.39,5.0
7392,2024-04-12,4,36,52,959,Geyim,9.1,10.42,48,12.9,Vaxtında,,0.32,4.7,9.64,4.3
7393,2023-03-13,2,16,23,1235,Elektronika,7.1,2.02,24,4.3,Vaxtında,,0.25,3.75,11.42,4.4
7394,2025-03-20,3,30,39,231,Elektronika,5.5,3.04,24,24.2,Gecikmiş,,0.72,5.42,11.59,3.8
7395,2024-06-04,6,56,87,111,Elektronika,23.5,2.71,24,8.5,Vaxtında,,0.82,9.51,21.86,5.0
7396,2025-03-03,3,30,44,622,Sənəd,15.7,18.36,24,16.3,Vaxtında,,2.04,13.53,28.6,4.3
7397,2024-04-17,4,36,49,287,Qida,18.5,2.67,4,3.6,Vaxtında,,0.65,7.76,18.53,4.4
7398,2023-09-15,5,51,60,1090,Elektronika,11.5,7.68,48,27.3,Vaxtında,,1.04,7.76,16.39,5.0
7399,2023-10-02,1,8,5,1175,Qida,6.8,5.26,24,20.5,Vaxtında,,0.24,3.74,10.26,4.1
7400,2025-01-19,3,31,36,606,Elektronika,8.7,10.02,24,15.7,Vaxtında,,0.78,6.29,12.74,4.4
7401,2023-01-20,6,66,87,568,Kosmetika,18.9,5.91,24,20.6,Vaxtında,,0.66,7.99,17.44,4.1
7402,2024-05-04,2,16,20,964,Elektronika,20.3,16.66,4,0.9,Vaxtında,,0.71,8.8,18.79,4.3
7403,2025-01-14,1,10,5,193,Sənəd,7.0,1.44,24,11.4,Vaxtında,,0.91,6.49,14.51,4.8
7404,2024-05-04,3,30,39,550,Mebel/İri həcmli,4.6,8.25,48,31.4,Vaxtında,,0.6,4.9,12.08,4.3
7405,2025-01-02,1,10,17,624,Geyim,16.5,1.03,4,3.9,Vaxtında,,2.14,13.61,26.24,3.4
7406,2023-11-22,3,30,41,487,Mebel/İri həcmli,14.9,3.93,48,49.8,Gecikmiş,,1.94,12.49,24.36,3.4
7407,2024-06-12,1,5,17,321,Kosmetika,16.0,6.15,24,12.5,Vaxtında,,1.44,10.18,21.15,4.7
7408,2025-06-10,3,29,36,340,Kosmetika,8.0,11.96,24,9.7,Vaxtında,,1.04,7.56,17.04,4.8
7409,2023-03-30,3,29,38,231,Kosmetika,5.7,7.04,48,19.8,Vaxtında,,0.74,5.69,11.78,4.2
7410,2024-04-30,2,24,22,1139,Qida,6.9,13.36,4,2.9,Vaxtında,,0.62,5.4,10.83,5.0
7411,2024-12-08,2,23,32,27,Geyim,6.5,8.14,48,40.2,Vaxtında,,0.58,5.02,12.98,5.0
7412,2023-12-16,1,8,7,310,Kosmetika,9.2,6.87,24,10.9,Vaxtında,,0.32,4.63,12.21,4.1
7413,2023-03-25,2,15,35,653,Sənəd,5.7,22.27,24,27.9,Gecikmiş,,0.2,3.86,10.72,3.4
7414,2024-01-22,3,33,37,1175,Qida,25.2,1.9,24,18.1,Vaxtında,,5.54,28.98,56.04,4.2
7415,2023-03-28,1,14,5,29,Elektronika,21.4,6.29,24,21.0,Vaxtında,,0.75,8.88,20.48,4.7
7416,2023-11-03,5,46,63,817,Elektronika,7.6,6.35,24,19.1,Uğursuz,Zədəli çatdırılma,0.27,4.05,1.23,
7417,2025-04-29,4,42,48,17,Kosmetika,6.8,2.59,24,10.8,Vaxtında,,1.5,8.76,16.48,5.0
7418,2023-06-03,1,4,8,1108,Qida,6.2,2.61,48,48.2,Gecikmiş,,0.56,4.69,11.31,3.5
7419,2024-03-15,1,14,17,470,Qida,12.5,6.4,48,27.4,Vaxtında,,0.44,5.77,15.08,5.0
7420,2025-01-09,1,12,13,123,Kosmetika,20.6,2.87,24,9.3,Vaxtında,,2.68,16.74,32.05,4.2
7421,2023-09-21,3,35,39,959,Qida,21.4,4.06,24,20.9,Vaxtında,,1.93,13.09,28.65,4.7
7422,2025-01-04,1,8,14,959,Elektronika,34.7,16.99,24,19.8,Vaxtında,,1.21,13.85,32.87,4.9
7423,2024-02-25,1,10,9,265,Qida,15.3,27.69,24,6.9,Vaxtında,,1.99,13.51,28.34,5.0
7424,2024-05-07,2,20,32,838,Kosmetika,8.7,2.04,24,19.7,Vaxtında,,0.78,6.05,11.85,4.3
7425,2024-09-24,6,59,81,894,Mebel/İri həcmli,2.9,5.48,72,37.4,Vaxtında,,0.1,2.38,5.39,4.4
7426,2024-02-15,4,39,51,768,Elektronika,12.1,8.24,24,15.2,Vaxtında,,0.42,5.68,12.25,4.7
7427,2023-06-22,5,48,59,806,Sənəd,8.4,14.96,48,21.3,Vaxtında,,0.29,4.59,9.6,4.6
7428,2023-01-04,1,8,17,1139,Sənəd,10.9,17.33,72,23.4,Vaxtında,,0.38,5.53,13.1,3.6
7429,2025-05-03,1,14,10,5,Sənəd,12.7,11.29,24,16.1,Vaxtında,,0.44,5.98,12.43,3.9
7430,2024-10-01,1,1,6,851,Mebel/İri həcmli,17.8,6.87,48,36.0,Vaxtında,,2.31,14.76,27.89,5.0
7431,2024-04-16,6,55,85,975,Sənəd,11.3,8.27,24,10.8,Vaxtında,,0.4,5.4,11.88,5.0
7432,2023-04-20,2,16,35,1348,Mebel/İri həcmli,8.1,2.32,48,41.9,Vaxtında,,0.28,4.1,10.19,4.6
7433,2025-05-16,2,23,26,1495,Geyim,9.8,6.01,48,54.5,Gecikmiş,,0.88,6.77,15.64,4.4
7434,2023-02-06,2,22,22,1428,Elektronika,9.6,5.01,24,16.7,Vaxtında,,0.34,4.71,12.22,4.1
7435,2024-08-05,4,42,49,40,Geyim,12.1,7.48,48,28.1,Vaxtında,,2.66,14.73,28.02,4.2
7436,2025-03-11,2,19,23,174,Geyim,14.0,13.93,24,11.9,Vaxtında,,0.49,6.52,16.4,5.0
7437,2023-01-31,3,26,46,100,Sənəd,12.3,16.56,48,11.1,Vaxtında,,1.11,8.46,19.54,5.0
7438,2024-01-16,6,64,73,777,Geyim,15.2,6.08,24,13.3,Vaxtında,,0.53,6.7,14.77,5.0
7439,2023-09-25,2,25,21,451,Elektronika,7.2,8.28,48,10.5,Vaxtında,,0.94,6.85,15.32,5.0
7440,2023-01-11,3,34,43,214,Elektronika,12.0,6.55,24,12.6,Vaxtında,,1.08,8.0,15.87,4.6
7441,2023-12-10,3,27,45,589,Geyim,10.8,3.85,72,15.4,Vaxtında,,2.38,13.2,25.54,4.7
7442,2025-04-19,5,46,68,304,Qida,12.8,3.7,4,3.5,Vaxtında,,0.45,5.79,12.96,3.1
7443,2024-06-27,1,1,2,1113,Qida,6.8,8.25,24,18.4,Vaxtında,,0.88,6.55,12.73,4.3
7444,2024-07-22,1,10,13,1384,Sənəd,10.2,7.57,4,1.6,Vaxtında,,1.33,9.08,19.24,3.9
7445,2023-06-15,4,41,55,893,Qida,13.3,5.53,48,48.0,Vaxtında,,0.47,6.02,12.45,4.8
7446,2024-11-30,2,19,31,1472,Elektronika,9.3,4.84,48,28.2,Vaxtında,,0.33,4.6,11.12,4.7
7447,2023-12-08,6,66,73,900,Qida,5.6,12.41,4,2.7,Vaxtında,,0.2,3.53,9.62,5.0
7448,2024-04-26,4,44,47,336,Kosmetika,7.3,29.65,24,3.2,Vaxtında,,0.95,7.56,16.97,4.8
7449,2023-01-19,3,33,40,635,Kosmetika,20.5,15.87,48,48.5,Gecikmiş,,4.51,24.23,46.7,3.0
7450,2024-09-19,1,3,15,657,Elektronika,10.3,18.0,48,11.5,Vaxtında,,1.34,9.46,17.76,4.4
7451,2023-07-03,4,39,55,1206,Sənəd,12.2,9.77,24,22.8,Vaxtında,,0.43,5.76,13.33,5.0
7452,2025-02-20,4,36,55,1298,Qida,21.8,7.56,48,28.2,Vaxtında,,0.76,9.06,19.78,4.7
7453,2024-06-28,4,39,57,934,Qida,13.2,12.87,24,26.4,Gecikmiş,,0.46,6.21,15.04,4.3
7454,2023-01-10,1,12,12,434,Geyim,8.3,4.7,48,47.6,Vaxtında,,1.08,7.57,17.59,5.0
7455,2024-08-14,6,56,88,531,Kosmetika,8.1,10.81,4,4.0,Vaxtında,,0.28,4.36,9.86,4.6
7456,2023-07-11,2,21,25,18,Mebel/İri həcmli,17.7,4.5,24,18.1,Vaxtında,,0.62,7.53,16.25,4.4
7457,2023-11-16,1,5,15,610,Geyim,18.1,0.82,48,30.3,Vaxtında,,1.63,11.18,22.9,4.3
7458,2024-12-02,6,66,78,636,Elektronika,18.6,4.56,72,54.3,Vaxtında,,0.65,7.85,16.23,5.0
7459,2024-08-02,4,36,53,1498,Mebel/İri həcmli,6.5,10.2,24,14.5,Vaxtında,,0.23,3.78,8.13,5.0
7460,2024-04-19,2,19,24,487,Elektronika,10.3,14.73,48,35.4,Vaxtında,,0.36,5.25,11.75,5.0
7461,2025-05-09,6,55,85,467,Elektronika,18.3,4.59,72,68.3,Vaxtında,,0.64,7.74,18.12,5.0
7462,2024-09-28,1,5,17,1428,Geyim,8.6,5.78,24,14.6,Vaxtında,,0.77,6.1,13.24,5.0
7463,2024-03-02,1,7,15,209,Mebel/İri həcmli,18.8,6.12,72,55.4,Vaxtında,,1.69,11.72,25.36,4.7
7464,2025-04-27,4,37,57,1030,Mebel/İri həcmli,16.8,6.26,24,9.8,Vaxtında,,2.18,13.99,29.54,4.4
7465,2023-02-28,1,4,9,822,Mebel/İri həcmli,3.8,9.21,24,10.5,Vaxtında,,0.34,3.57,7.91,4.9
7466,2024-03-11,6,57,74,300,Sənəd,8.2,12.04,24,24.4,Gecikmiş,,0.29,4.43,9.34,2.6
7467,2023-04-07,5,53,63,13,Elektronika,8.6,3.21,24,15.7,Vaxtında,,1.12,7.75,18.18,5.0
7468,2024-05-10,2,18,20,1381,Geyim,16.9,6.91,24,21.4,Vaxtında,,1.52,10.7,23.75,4.8
7469,2025-02-25,5,47,61,1453,Kosmetika,5.1,2.32,72,64.9,Vaxtında,,0.46,4.07,10.39,5.0
7470,2024-10-22,1,1,15,1373,Mebel/İri həcmli,7.5,10.22,4,5.0,Gecikmiş,,0.98,7.13,16.63,3.3
7471,2023-10-05,3,29,42,18,Qida,14.1,10.67,48,46.6,Vaxtında,,1.83,12.1,24.79,4.6
7472,2023-09-22,6,62,81,871,Geyim,12.3,9.37,24,19.0,Vaxtında,,0.43,5.79,14.42,4.6
7473,2023-01-09,5,47,68,1040,Kosmetika,16.2,12.13,24,9.5,Vaxtında,,1.46,10.47,22.21,4.8
7474,2024-04-01,2,22,35,477,Geyim,6.8,5.52,24,17.1,Vaxtında,,0.24,3.75,8.73,5.0
7475,2025-03-05,1,7,16,752,Geyim,16.6,10.98,48,43.2,Uğursuz,Ünvan tapılmadı,1.49,10.66,3.06,
7476,2023-09-30,1,9,14,1414,Elektronika,14.8,6.32,48,26.7,Vaxtında,,0.52,6.57,14.69,4.6
7477,2025-03-23,3,32,43,823,Mebel/İri həcmli,10.2,8.63,24,24.1,Gecikmiş,,0.36,5.03,10.32,3.4
7478,2023-01-08,3,33,37,1497,Geyim,28.9,6.52,24,18.0,Vaxtında,,6.36,33.19,61.63,4.4
7479,2023-07-27,1,13,8,216,Elektronika,11.9,4.46,72,69.4,Vaxtında,,2.62,14.42,28.14,4.7
7480,2024-09-28,2,23,21,1024,Elektronika,11.2,0.46,48,38.5,Vaxtında,,1.01,7.37,16.75,4.7
7481,2023-05-03,5,52,69,875,Elektronika,30.5,8.49,24,19.4,Vaxtında,,6.71,35.0,63.51,4.7
7482,2023-02-02,2,19,19,1458,Qida,6.5,3.65,4,4.7,Gecikmiş,,0.23,3.58,7.31,2.8
7483,2024-05-27,1,4,12,1034,Qida,14.1,16.26,48,33.6,Vaxtında,,1.27,9.44,18.99,5.0
7484,2023-07-23,6,67,82,291,Kosmetika,3.5,5.89,24,26.6,Gecikmiş,,0.77,5.23,9.82,4.1
7485,2024-06-01,1,4,9,611,Sənəd,18.9,5.82,72,73.2,Gecikmiş,,1.7,11.77,23.55,4.0
7486,2025-03-19,5,48,70,116,Sənəd,14.3,3.32,48,6.8,Vaxtında,,0.5,6.3,14.95,5.0
7487,2024-05-31,1,4,11,170,Elektronika,11.4,5.83,48,40.2,Vaxtında,,1.03,7.64,15.4,5.0
7488,2024-03-18,2,17,23,242,Mebel/İri həcmli,3.5,6.47,24,19.1,Vaxtında,,0.32,3.32,6.61,4.9
7489,2024-08-14,3,26,44,1050,Mebel/İri həcmli,19.6,9.07,72,43.0,Vaxtında,,1.76,12.25,25.77,4.5
7490,2025-02-24,3,28,41,1196,Elektronika,9.5,17.65,48,10.7,Vaxtında,,0.86,6.95,16.07,4.3
7491,2024-11-19,3,27,46,442,Kosmetika,9.1,6.22,72,73.7,Gecikmiş,,2.0,11.4,22.82,2.4
7492,2025-04-29,1,8,4,94,Elektronika,4.3,6.66,24,12.9,Vaxtında,,0.15,2.9,6.14,5.0
7493,2025-04-12,3,32,39,1488,Kosmetika,7.1,8.09,48,28.6,Vaxtında,,0.25,3.93,10.09,4.7
7494,2023-12-05,3,30,40,1290,Geyim,13.4,3.6,24,29.5,Gecikmiş,,1.74,11.36,22.67,2.2
7495,2024-03-13,1,4,11,548,Elektronika,7.5,5.23,24,23.2,Vaxtında,,0.68,5.48,10.59,4.3
7496,2024-03-20,6,59,84,1310,Mebel/İri həcmli,6.0,2.21,24,18.1,Vaxtında,,0.21,3.37,8.65,4.5
7497,2023-05-16,5,45,62,862,Elektronika,3.4,6.37,24,27.1,Gecikmiş,,0.31,3.26,9.76,3.8
7498,2024-01-22,5,48,68,493,Geyim,7.3,13.88,4,4.4,Gecikmiş,,0.26,4.17,10.64,2.5
7499,2023-01-25,4,43,53,1231,Mebel/İri həcmli,13.3,3.36,72,48.2,Vaxtında,,0.47,5.96,15.82,5.0
7500,2024-05-20,1,11,4,193,Sənəd,18.1,9.52,24,22.1,Vaxtında,,0.63,7.82,16.61,4.2
7501,2023-11-21,3,27,43,728,Elektronika,12.8,12.16,24,25.6,Gecikmiş,,2.82,15.64,31.0,2.8
7502,2024-11-25,5,46,61,1234,Qida,12.3,17.9,72,47.9,Vaxtında,,0.43,6.04,13.53,3.4
7503,2024-11-10,1,1,16,1043,Elektronika,7.6,9.93,24,9.0,Vaxtında,,0.99,7.2,15.15,5.0
7504,2023-12-04,3,33,44,1021,Qida,4.0,6.09,48,27.4,Vaxtında,,0.88,5.78,13.26,5.0
7505,2024-11-20,2,25,23,364,Geyim,4.4,11.45,24,25.4,Gecikmiş,,0.57,4.84,11.88,3.5
7506,2025-06-03,1,4,14,21,Elektronika,16.9,0.56,24,10.2,Vaxtında,,1.52,10.51,23.6,4.2
7507,2023-04-05,2,25,34,507,Elektronika,12.3,7.37,72,101.7,Gecikmiş,,1.6,10.65,21.82,4.2
7508,2024-06-28,6,62,82,203,Mebel/İri həcmli,13.0,5.1,24,21.0,Vaxtında,,0.46,5.9,12.5,4.4
7509,2024-09-14,4,36,49,375,Qida,4.2,4.26,48,48.8,Gecikmiş,,0.15,2.8,8.06,2.8
7510,2023-05-26,1,3,6,1141,Qida,20.8,4.59,24,27.1,Gecikmiş,,2.7,16.94,33.68,3.1
7511,2025-06-11,3,30,40,839,Qida,3.6,2.63,24,25.4,Gecikmiş,,0.47,3.98,10.67,3.1
7512,2023-08-19,1,5,15,593,Geyim,16.1,1.83,72,42.8,Vaxtında,,1.45,10.11,22.44,4.5
7513,2025-02-22,3,31,42,321,Mebel/İri həcmli,7.0,3.4,4,3.1,Vaxtında,,0.63,5.15,12.04,5.0
7514,2025-04-27,5,51,68,272,Qida,8.2,6.36,48,38.3,Vaxtında,,0.74,5.9,11.28,4.7
7515,2024-05-09,3,27,42,633,Sənəd,3.4,2.88,24,8.9,Vaxtında,,0.75,5.03,12.07,5.0
7516,2023-02-07,4,43,54,1146,Qida,3.7,5.79,72,17.5,Vaxtında,,0.13,2.67,7.07,4.5
7517,2024-02-29,2,25,21,1256,Kosmetika,7.0,11.72,24,15.3,Vaxtında,,0.91,6.8,13.3,4.6
7518,2024-10-08,3,28,45,724,Elektronika,8.7,14.9,24,11.9,Vaxtında,,0.78,6.43,15.42,4.7
7519,2025-04-25,4,44,48,348,Sənəd,8.8,11.66,24,12.2,Vaxtında,,1.14,8.15,15.18,4.6
7520,2025-01-16,5,46,63,1091,Elektronika,23.8,4.62,24,8.0,Vaxtında,,0.83,9.67,23.14,5.0
7521,2024-03-12,4,44,54,567,Geyim,10.5,11.65,48,24.6,Vaxtında,,1.36,9.42,17.42,4.8
7522,2025-04-10,6,65,76,388,Mebel/İri həcmli,3.7,15.0,24,14.3,Vaxtında,,0.48,4.43,10.29,4.3
7523,2024-01-03,5,49,59,927,Mebel/İri həcmli,19.9,3.85,24,4.2,Uğursuz,Zədəli çatdırılma,2.59,16.24,4.59,
7524,2023-12-11,4,37,51,439,Qida,16.4,11.53,24,27.1,Gecikmiş,,2.13,13.85,29.27,3.2
7525,2023-06-09,5,45,67,1075,Kosmetika,10.7,7.37,48,40.9,Vaxtında,,0.96,7.31,14.42,5.0
7526,2024-07-03,1,2,11,197,Elektronika,18.9,17.83,24,10.3,Vaxtında,,0.66,8.35,18.02,4.4
7527,2024-10-23,2,15,32,907,Qida,8.0,12.56,24,16.9,Vaxtında,,0.28,4.38,8.81,3.7
7528,2025-06-30,3,29,46,492,Elektronika,9.4,11.7,4,3.5,Vaxtında,,1.22,8.6,17.0,5.0
7529,2025-03-30,2,20,24,1123,Sənəd,17.3,8.59,4,2.3,Vaxtında,,1.56,10.97,22.25,4.4
7530,2024-06-24,5,50,62,453,Elektronika,4.9,2.98,24,12.9,Vaxtında,,0.44,3.98,7.93,4.4
7531,2023-05-24,1,2,6,855,Kosmetika,11.6,23.19,24,9.4,Vaxtında,,0.41,5.96,12.68,5.0
7532,2024-08-10,1,11,9,358,Kosmetika,22.7,8.73,24,11.5,Vaxtında,,0.79,9.41,22.0,4.4
7533,2024-10-18,5,47,59,67,Sənəd,9.5,13.69,4,4.5,Gecikmiş,,0.86,6.84,13.79,2.9
7534,2025-01-10,1,7,15,1252,Qida,22.7,5.36,4,2.3,Vaxtında,,2.04,13.85,29.99,5.0
7535,2024-07-29,1,12,15,294,Mebel/İri həcmli,20.3,9.28,4,2.8,Vaxtında,,2.64,16.7,33.29,5.0
7536,2025-05-08,2,24,19,1474,Geyim,22.2,0.83,48,30.6,Vaxtında,,2.0,13.43,26.2,5.0
7537,2023-12-11,4,37,54,1297,Sənəd,8.3,3.4,4,3.6,Vaxtında,,1.08,7.53,16.44,3.4
7538,2023-09-26,3,33,43,567,Elektronika,10.3,15.58,4,3.2,Vaxtında,,2.27,13.0,26.5,4.6
7539,2025-04-19,6,61,71,215,Qida,25.4,10.48,24,17.4,Vaxtında,,2.29,15.48,30.7,5.0
7540,2024-11-26,1,3,2,1021,Sənəd,11.1,1.4,24,2.0,Vaxtında,,1.44,9.57,21.04,4.8
7541,2025-02-11,5,49,67,928,Qida,12.0,5.01,24,7.3,Vaxtında,,1.56,10.35,22.05,3.4
7542,2023-09-25,1,12,13,690,Geyim,17.7,3.44,24,21.2,Uğursuz,Digər,2.3,14.58,4.14,
7543,2023-06-18,1,4,8,11,Elektronika,11.9,30.15,72,67.1,Vaxtında,,1.07,8.65,19.71,5.0
7544,2025-02-09,3,29,41,355,Elektronika,15.6,13.82,4,2.9,Vaxtında,,2.03,13.31,28.06,4.5
7545,2025-01-08,1,2,7,1314,Geyim,3.0,13.07,24,18.0,Vaxtında,,0.1,2.64,5.67,4.2
7546,2023-02-02,2,18,30,510,Qida,17.0,24.32,24,23.1,Vaxtında,,1.53,11.28,24.28,5.0
7547,2024-01-12,2,18,21,171,Geyim,28.7,3.67,4,2.0,Vaxtında,,2.58,17.1,34.16,4.8
7548,2023-08-02,1,2,3,388,Elektronika,13.9,10.04,24,22.8,Vaxtında,,0.49,6.37,16.33,4.8
7549,2024-07-15,5,52,60,154,Qida,5.6,1.99,48,27.3,Vaxtında,,1.23,7.42,13.86,4.8
7550,2024-03-15,2,15,35,108,Mebel/İri həcmli,6.3,6.59,72,56.2,Uğursuz,Ünvan tapılmadı,0.22,3.6,1.39,
7551,2024-05-06,6,56,71,1382,Sənəd,17.2,11.24,24,13.9,Vaxtında,,0.6,7.56,17.1,3.6
7552,2024-01-28,5,49,62,466,Kosmetika,15.1,15.8,24,28.4,Gecikmiş,,1.96,13.0,24.39,4.0
7553,2024-05-03,1,7,12,814,Qida,6.6,14.7,48,40.8,Vaxtında,,0.59,5.27,11.16,4.5
7554,2024-12-22,3,31,40,253,Mebel/İri həcmli,14.1,12.55,4,3.7,Vaxtında,,1.27,9.33,17.59,5.0
7555,2023-01-29,3,32,36,395,Mebel/İri həcmli,32.1,6.82,24,10.1,Vaxtında,,1.12,12.64,28.17,5.0
7556,2023-02-08,5,53,69,643,Elektronika,7.4,19.95,24,21.4,Vaxtında,,0.96,7.35,15.85,4.2
7557,2025-05-08,5,53,65,214,Qida,18.2,10.51,24,18.5,Vaxtında,,2.37,15.17,29.56,4.7
7558,2024-09-03,3,27,44,949,Elektronika,16.9,6.71,24,20.6,Vaxtında,,3.72,19.99,36.98,5.0
7559,2023-06-22,1,6,17,784,Geyim,16.8,12.99,24,16.8,Vaxtında,,0.59,7.47,18.56,5.0
7560,2023-01-17,3,33,44,614,Elektronika,7.0,1.69,24,18.2,Vaxtında,,1.54,8.95,19.77,4.8
7561,2023-02-25,5,47,60,442,Geyim,11.5,16.99,72,57.9,Vaxtında,,1.04,8.03,15.67,4.7
7562,2023-08-14,4,42,52,1452,Elektronika,7.2,14.55,24,19.7,Vaxtında,,1.58,9.56,20.11,5.0
7563,2024-07-11,5,50,67,724,Qida,29.1,13.27,24,14.7,Vaxtında,,2.62,17.6,33.47,5.0
7564,2023-03-08,4,38,50,406,Sənəd,22.9,13.48,48,45.9,Vaxtında,,2.06,14.2,29.22,4.8
7565,2023-07-16,1,11,9,1366,Qida,16.4,4.97,24,14.2,Vaxtında,,0.57,7.09,17.38,4.3
7566,2024-10-15,6,60,87,311,Sənəd,7.5,1.59,72,29.3,Vaxtında,,0.98,6.87,12.96,5.0
7567,2025-04-14,6,56,79,1474,Geyim,4.7,6.73,48,26.5,Vaxtında,,0.16,3.05,9.07,4.3
7568,2023-01-23,1,1,17,1092,Geyim,10.9,10.15,48,17.9,Vaxtında,,1.42,9.68,20.89,4.0
7569,2024-08-28,1,2,7,1113,Qida,14.1,8.94,48,39.9,Vaxtında,,0.49,6.4,15.34,4.6
7570,2025-01-23,3,31,46,1030,Elektronika,10.0,9.08,24,14.8,Vaxtında,,0.9,6.97,15.41,5.0
7571,2023-08-25,4,39,53,426,Sənəd,5.6,3.75,24,16.4,Vaxtında,,0.2,3.27,6.85,3.6
7572,2024-07-19,2,15,31,1448,Mebel/İri həcmli,8.7,34.51,48,22.0,Vaxtında,,0.3,5.28,10.54,4.5
7573,2023-05-18,1,2,9,187,Elektronika,12.0,8.07,24,22.4,Vaxtında,,0.42,5.64,13.94,4.7
7574,2024-04-17,3,30,41,1278,Elektronika,6.5,8.41,24,16.8,Vaxtında,,0.84,6.33,12.1,5.0
7575,2025-04-24,2,17,29,1014,Kosmetika,12.9,17.01,72,20.6,Vaxtında,,1.16,8.81,19.64,4.5
7576,2025-02-22,2,15,28,1145,Geyim,10.9,13.34,48,39.6,Vaxtında,,0.38,5.42,13.11,5.0
7577,2024-07-06,4,40,57,1296,Geyim,12.0,12.91,24,16.8,Vaxtında,,1.08,8.19,17.87,3.5
7578,2024-09-01,5,52,60,1389,Geyim,11.3,11.63,24,16.2,Vaxtında,,2.49,13.98,27.57,4.4
7579,2024-11-25,3,33,38,1024,Elektronika,14.5,14.37,24,24.5,Gecikmiş,,3.19,17.58,33.79,3.1
7580,2024-10-01,4,41,48,1143,Elektronika,11.0,17.94,24,28.5,Gecikmiş,,0.38,5.59,14.32,3.4
7581,2023-08-17,4,37,50,488,Sənəd,15.4,8.3,24,18.4,Vaxtında,,2.0,13.0,26.34,3.6
7582,2023-11-13,3,32,45,1180,Kosmetika,10.8,4.54,24,5.6,Uğursuz,Müştəri əlçatan olmadı,0.38,5.12,2.09,
7583,2024-08-20,2,23,22,223,Mebel/İri həcmli,13.0,6.91,24,27.0,Gecikmiş,,1.17,8.56,19.12,3.7
7584,2025-02-06,2,20,34,363,Kosmetika,16.2,3.95,4,0.7,Vaxtında,,1.46,10.23,20.76,5.0
7585,2024-12-21,2,16,22,921,Elektronika,5.9,14.84,24,6.0,Vaxtında,,0.21,3.71,10.67,4.5
7586,2024-12-27,6,66,80,740,Sənəd,12.8,3.0,24,19.7,Vaxtında,,0.45,5.77,12.66,4.4
7587,2025-06-04,5,53,65,1024,Elektronika,7.4,6.93,48,50.7,Gecikmiş,,0.96,6.96,15.13,2.8
7588,2024-09-03,3,32,43,1474,Elektronika,17.0,10.91,4,2.2,Vaxtında,,0.6,7.48,16.76,5.0
7589,2024-07-14,6,63,86,1135,Sənəd,18.1,10.17,24,10.5,Vaxtında,,1.63,11.46,24.12,4.1
7590,2023-07-20,5,49,61,101,Qida,12.1,2.12,24,12.7,Vaxtında,,1.57,10.34,19.55,5.0
7591,2023-09-15,6,62,72,1242,Qida,3.3,11.02,4,2.1,Vaxtında,,0.12,2.69,8.93,5.0
7592,2024-04-24,1,6,13,288,Geyim,7.8,12.36,48,48.3,Gecikmiş,,0.27,4.3,12.3,3.3
7593,2025-06-06,4,41,48,393,Geyim,15.7,6.75,48,37.8,Vaxtında,,0.55,6.9,14.34,4.4
7594,2023-06-27,3,27,39,322,Elektronika,9.2,10.61,48,16.2,Vaxtında,,2.02,11.64,23.22,5.0
7595,2025-01-26,4,37,50,1327,Mebel/İri həcmli,16.5,4.85,48,48.1,Gecikmiş,,2.14,13.72,26.06,4.8
7596,2023-05-03,1,2,7,1010,Kosmetika,14.9,1.18,48,17.0,Vaxtında,,0.52,6.45,14.63,5.0
7597,2023-12-08,4,41,49,555,Geyim,16.1,20.11,48,38.0,Vaxtında,,0.56,7.44,18.45,4.2
